apiId,station_name,evcs_coordinates,open_date,avg_pre_open,std_pre_open,avg_post_open,std_post_open,relative_change,Zscore,ev_lat,ev_lng,poi_lng,poi_lat,poi_name,category,group,subCategory,poi_zipcode,ev_zipcode,city,distance_m,distance_group,real city
venue:fba51961eee9b799c170a129,210 W 76th St.,"(40.78126, -73.98044)",3/18/2022,64.6109589,76.68446761,86.37534247,79.41063085,0.336852818,0.283817365,40.78126,-73.98044,-73.97919464,40.78142166,Tessa,Restaurants,Dining,New American Restaurant,10024,10023,Manhattan,106.3860629,100-200m,Manhattan
venue:e44be94c7d032c8d8f5c1a19,210 W 76th St.,"(40.78126, -73.98044)",3/18/2022,51.24931507,71.08137096,51.38356164,60.33747358,0.00261948,0.001888632,40.78126,-73.98044,-73.97891998,40.78366089,Eye Q,Doctors' Clinics,Medical & Health,Optometrist,10024,10023,Manhattan,296.057665,200-300m,Manhattan
venue:10397d94fee83065d491f4d0,210 W 76th St.,"(40.78126, -73.98044)",3/18/2022,82.95342466,95.23715639,109.3205479,108.3191446,0.317854548,0.276857524,40.78126,-73.98044,-73.97814941,40.78380203,Laina Jane,Clothing,Apparel,Lingerie Store,10024,10023,Manhattan,342.1866406,300-350m,Manhattan
venue:a1993d0096d1c7a3f947ff8e,210 W 76th St.,"(40.78126, -73.98044)",3/18/2022,50.51232877,56.18188659,57.6630137,66.1015193,0.141563161,0.127277409,40.78126,-73.98044,-73.97966766,40.78092957,Riverside Memorial Chapel,Other,Buildings and Entertainment Centers,Funeral Home,10023,10023,Manhattan,74.69147478,0-100m,Manhattan
venue:64ae65743eb4b907058db0b9,210 W 76th St.,"(40.78126, -73.98044)",3/18/2022,49.12054795,84.08555781,111.0164384,89.2679,1.260081432,0.736106081,40.78126,-73.98044,-73.9773407,40.78408051,maman,Restaurants,Dining,Cafe,10024,10023,Manhattan,407.9898227,300-350m,Manhattan
venue:71142c06415fb4113e4886e9,210 W 76th St.,"(40.78126, -73.98044)",3/18/2022,29.35616438,45.73092885,76.23287671,75.99004427,1.596826878,1.025054892,40.78126,-73.98044,-73.97914886,40.7814827,Levain Bakery,"Breakfast, Coffee, Bakeries & Dessert Shops",Dining,Bakery,10023,10023,Manhattan,111.4956368,100-200m,Manhattan
venue:84bfa1c75b14ec37fdb1c912,210 W 76th St.,"(40.78126, -73.98044)",3/18/2022,26.36438356,49.88923272,20.12054795,40.68421326,-0.236828432,-0.125153972,40.78126,-73.98044,-73.97885895,40.78363419,Dental365,Doctors' Clinics,Medical & Health,Dentist's Office,10024,10023,Manhattan,295.6609855,200-300m,Manhattan
venue:efd72e3fea6b0e11a59c7d42,210 W 76th St.,"(40.78126, -73.98044)",3/18/2022,3.775342466,17.39044026,2.336986301,12.02304914,-0.380986938,-0.082709589,40.78126,-73.98044,-73.9790802,40.78321838,Dr. Gary Tracy Optometry & Eyewear,Doctors' Clinics,Medical & Health,Optometrist,10024,10023,Manhattan,246.0250285,200-300m,Manhattan
complex:3844c54dffe8fb65031dffc6,142 E 31st St.,"(40.74415, -73.98046)",2/10/2022,784.6931507,374.0232614,1052.90137,564.2263118,0.341800128,0.717089676,40.74415,-73.98046,-73.97679901,40.74270248,Kips Bay Plaza,Other,Buildings and Entertainment Centers,Building,10016,10016,Manhattan,347.8960772,300-350m,Manhattan
complex:61b2008d585173002ac3f774,142 E 31st St.,"(40.74415, -73.98046)",2/10/2022,320.4493151,252.0742538,290.5013699,223.4968671,-0.093456106,-0.118806045,40.74415,-73.98046,-73.98081207,40.74559402,Building at 200 Lexington Ave,Other,Buildings and Entertainment Centers,Building,10016,10016,Manhattan,163.2840652,100-200m,Manhattan
venue:65ccdda4ab0f1f00397fc4b1,142 E 31st St.,"(40.74415, -73.98046)",2/10/2022,116.4328767,245.3784227,472.2712329,425.2841137,3.056167349,1.450161559,40.74415,-73.98046,-73.98018646,40.74235916,Bella Union | Rooftop Bar,Bars & Pubs,Leisure,Bar,10016,10016,Manhattan,200.4613101,200-300m,Manhattan
venue:86ac64e11cb2eddae78d9771,142 E 31st St.,"(40.74415, -73.98046)",2/10/2022,400.2136986,366.945243,359.1753425,248.5477754,-0.102541108,-0.11183782,40.74415,-73.98046,-73.98098755,40.74135971,The Gem Saloon,Bars & Pubs,Leisure,Bar,10016,10016,Manhattan,313.4331526,300-350m,Manhattan
venue:7498131af28f03cb5147b768,142 E 31st St.,"(40.74415, -73.98046)",2/10/2022,377.8164384,186.8172603,416.6438356,183.61676,0.102767888,0.207836242,40.74415,-73.98046,-73.98204041,40.74279022,Kalustyan's,Groceries,Groceries,Grocery Store,10016,10016,Manhattan,201.4661376,200-300m,Manhattan
venue:db667d24eb6706b9fa985c38,142 E 31st St.,"(40.74415, -73.98046)",2/10/2022,231.3369863,205.2448923,250.6219178,174.4488009,0.083362941,0.093960592,40.74415,-73.98046,-73.98150635,40.74164963,Coppola's East,Restaurants,Dining,Italian Restaurant,10016,10016,Manhattan,291.668403,200-300m,Manhattan
venue:e15316fb1881639d7c2b3260,142 E 31st St.,"(40.74415, -73.98046)",2/10/2022,313.3506849,177.4682228,303.7753425,168.2925695,-0.030557911,-0.053955251,40.74415,-73.98046,-73.97751617,40.74616241,Jackson Hole,Fast Food & QSR,Dining,Burger Joint,10016,10016,Manhattan,334.0302681,300-350m,Manhattan
venue:e1b58edd8145ca81febf72a6,142 E 31st St.,"(40.74415, -73.98046)",2/10/2022,229.4273973,156.055352,232.3534247,139.3984664,0.012753609,0.018749933,40.74415,-73.98046,-73.97779846,40.74530792,Babylon,Restaurants,Dining,Middle Eastern Restaurant,10016,10016,Manhattan,258.5574155,200-300m,Manhattan
venue:30c0380226f87fddd27090de,142 E 31st St.,"(40.74415, -73.98046)",2/10/2022,105.3123288,128.6460387,103.3863014,120.9154247,-0.018288717,-0.014971525,40.74415,-73.98046,-73.97811127,40.7452774,The Flying Cock,Bars & Pubs,Leisure,Bar,10016,10016,Manhattan,234.2362279,200-300m,Manhattan
venue:f04cd456fdc4a7ed7f67797a,142 E 31st St.,"(40.74415, -73.98046)",2/10/2022,306.1424658,213.6501235,321.4356164,153.4359921,0.049954359,0.07158035,40.74415,-73.98046,-73.97712708,40.74349976,Hill and Bay,Restaurants,Dining,New American Restaurant,10016,10016,Manhattan,289.9424232,200-300m,Manhattan
venue:da076489c154910da3845fda,142 E 31st St.,"(40.74415, -73.98046)",2/10/2022,245.6547945,155.2169742,276.5863014,130.0596707,0.125914525,0.199279151,40.74415,-73.98046,-73.98303223,40.74221039,Bhatti Indian Grill,Restaurants,Dining,Indian Restaurant,10016,10016,Manhattan,305.7361091,300-350m,Manhattan
venue:7e0e4c844e03c272158719a4,142 E 31st St.,"(40.74415, -73.98046)",2/10/2022,56.66575342,74.43810066,74.15890411,73.94163097,0.308707634,0.235002647,40.74415,-73.98046,-73.97849274,40.74165344,Paddy Reilly's Music Bar,Bars & Pubs,Leisure,Pub,10016,10016,Manhattan,323.314646,300-350m,Manhattan
venue:c5556a90e3401ebfae07565f,142 E 31st St.,"(40.74415, -73.98046)",2/10/2022,157.3424658,147.6804744,184.0575342,148.910824,0.169789309,0.18089777,40.74415,-73.98046,-73.98136139,40.74189758,Turkish Kitchen,Restaurants,Dining,Turkish Restaurant,10016,10016,Manhattan,261.7168966,200-300m,Manhattan
venue:a738775097beb31aa29c3507,142 E 31st St.,"(40.74415, -73.98046)",2/10/2022,100.8465753,151.2981138,194.5205479,234.4600946,0.92887609,0.619135098,40.74415,-73.98046,-73.9814682,40.74171066,The Factory 380,Bars & Pubs,Leisure,Bar,10016,10016,Manhattan,284.2299588,200-300m,Manhattan
venue:b8c71a9510ec847a04bed1c8,142 E 31st St.,"(40.74415, -73.98046)",2/10/2022,70.58356164,76.22852249,97.84931507,80.75707556,0.386290416,0.357684401,40.74415,-73.98046,-73.98223877,40.74324799,CFSC Checks Cashed 29th St,Banks & Financial Services,Shops & Services,Check Cashing Service,10016,10016,Manhattan,180.3214803,100-200m,Manhattan
venue:ad6b5d2a98ad0d393c7d9048,142 E 31st St.,"(40.74415, -73.98046)",2/10/2022,136.630137,123.2284472,172.0438356,125.0548594,0.259193904,0.287382495,40.74415,-73.98046,-73.98308563,40.74145889,Saravanaa Bhavan,Restaurants,Dining,Vegetarian / Vegan Restaurant,10016,10016,Manhattan,372.119264,300-350m,Manhattan
venue:e5a5ad553062e995d6f8a93e,142 E 31st St.,"(40.74415, -73.98046)",2/10/2022,76.31232877,108.7518396,130.4109589,123.6967485,0.708910749,0.497450253,40.74415,-73.98046,-73.97730255,40.7432518,H&R Block,Banks & Financial Services,Shops & Services,Financial or Legal Service,10016,10016,Manhattan,284.1326243,200-300m,Manhattan
venue:45c3cd0c5e86b5179107eab4,142 E 31st St.,"(40.74415, -73.98046)",2/10/2022,128.5424658,150.5569385,181.4849315,184.3013178,0.411867514,0.351644144,40.74415,-73.98046,-73.97821808,40.74520111,Blue Haven East,Bars & Pubs,Leisure,Bar,10016,10016,Manhattan,222.1077129,200-300m,Manhattan
venue:e2c32394f9556e1decaa111e,142 E 31st St.,"(40.74415, -73.98046)",2/10/2022,69.4109589,77.2314268,95.92054795,90.43154621,0.381922242,0.343248728,40.74415,-73.98046,-73.97913361,40.7454567,Le Parisien,Restaurants,Dining,French Restaurant,10016,10016,Manhattan,183.2963033,100-200m,Manhattan
venue:63cb8419d3c6b406e643cc8b,142 E 31st St.,"(40.74415, -73.98046)",2/10/2022,35.57260274,60.97894894,79.41369863,77.11160264,1.232439926,0.718954601,40.74415,-73.98046,-73.98199463,40.74292755,Sally's Bar,Bars & Pubs,Leisure,Bar,10016,10016,Manhattan,187.5948862,100-200m,Manhattan
venue:646616c998487806c50e8c93,142 E 31st St.,"(40.74415, -73.98046)",2/10/2022,50,72.55316353,131.7232877,115.4872745,1.634465753,1.126391789,40.74415,-73.98046,-73.98139954,40.74183655,Tara Rose,Bars & Pubs,Leisure,Cocktail Bar,10016,10016,Manhattan,269.1460204,200-300m,Manhattan
venue:137dde41ecef92c42cbc59af,142 E 31st St.,"(40.74415, -73.98046)",2/10/2022,55.92328767,72.89160724,83.02739726,81.4347262,0.484665883,0.371841294,40.74415,-73.98046,-73.98023224,40.74230957,Vatan,Restaurants,Dining,Indian Restaurant,10016,10016,Manhattan,205.544047,200-300m,Manhattan
venue:cb2199d5fba07d05701db8ff,142 E 31st St.,"(40.74415, -73.98046)",2/10/2022,67.55342466,68.37755175,61.90684932,59.54485872,-0.083586811,-0.082579373,40.74415,-73.98046,-73.9776535,40.74528885,Pio Pio,Restaurants,Dining,Latin American Restaurant,10016,10016,Manhattan,268.2086293,200-300m,Manhattan
venue:151c633a7ea7c209771071ab,142 E 31st St.,"(40.74415, -73.98046)",2/10/2022,19.43561644,39.45409549,59.2739726,65.96503825,2.049760361,1.009739437,40.74415,-73.98046,-73.97753143,40.74599075,Bubo,Bars & Pubs,Leisure,Cocktail Bar,10016,10016,Manhattan,320.565482,300-350m,Manhattan
complex:bcb7fdf31b708cad29be70c3,44 W 62nd St.,"(40.7708, -73.98323)",2/9/2022,4925.460274,1492.278114,8343.383562,1995.438226,0.693929724,2.290406363,40.7708,-73.98323,-73.98304749,40.76844025,The Shops at Columbus Circle,Neighborhood Centers,Shopping Centers,Neighborhood Centers,10019,10023,Manhattan,262.8419807,200-300m,Manhattan
complex:649a9b9e857d1f009524ae46,44 W 62nd St.,"(40.7708, -73.98323)",2/9/2022,4040.893151,1296.188409,7054.638356,1520.570684,0.745811654,2.325082668,40.7708,-73.98323,-73.98305511,40.76848602,Manhattan Parking Group,Car Shops & Services,Shops & Services,Parking,10019,10023,Manhattan,257.7240022,200-300m,Manhattan
complex:64d35733a3586700291cb251,44 W 62nd St.,"(40.7708, -73.98323)",2/9/2022,1606.728767,1568.829101,3180.690411,2183.390259,0.979606313,1.003271576,40.7708,-73.98323,-73.98413849,40.77262878,Lincoln Center for the Performing Arts,Attractions,Leisure,Performing Arts Venue,10023,10023,Manhattan,217.2659379,200-300m,Manhattan
complex:d3e53e79b3dd5a391310ec39,44 W 62nd St.,"(40.7708, -73.98323)",2/9/2022,1476.010959,535.2546738,1509.857534,541.6179227,0.022931114,0.063234526,40.7708,-73.98323,-73.98680115,40.76966476,Mount Sinai West,General Medical Centers and Hospitals,Medical & Health,General Hospital,10019,10023,Manhattan,326.1517391,300-350m,Manhattan
complex:61b1b2f41856a9002abb310d,44 W 62nd St.,"(40.7708, -73.98323)",2/9/2022,252.9506849,181.6429833,703.939726,319.605572,1.782912907,2.482832163,40.7708,-73.98323,-73.98265839,40.77135468,The Empire Hotel,Other,Buildings and Entertainment Centers,Building,10023,10023,Manhattan,78.23789856,0-100m,Manhattan
complex:c8be9e533c6e2c341a2ab8be,44 W 62nd St.,"(40.7708, -73.98323)",2/9/2022,391.6465753,185.3811592,530.1589041,229.5619502,0.353666641,0.747175869,40.7708,-73.98323,-73.98138428,40.76986694,Central Park West,Strip/Convenience,Shopping Centers,Strip/Convenience,10023,10023,Manhattan,186.8774969,100-200m,Manhattan
complex:13cb46ada8dc89a559a07d6b,44 W 62nd St.,"(40.7708, -73.98323)",2/9/2022,299.9835616,176.1083263,382.9808219,205.3682893,0.276672694,0.471285271,40.7708,-73.98323,-73.98155212,40.76912308,Trump International Hotel & Tower New York,Hotels & Casinos,Hotels & Casinos,Hotel,10023,10023,Manhattan,233.953538,200-300m,Manhattan
complex:649aa73f0657e10078b91829,44 W 62nd St.,"(40.7708, -73.98323)",2/9/2022,154.4273973,111.1580071,217.2493151,122.4425444,0.406805521,0.565158727,40.7708,-73.98323,-73.98130035,40.77150345,Icon Parking,Car Shops & Services,Shops & Services,Parking,10023,10023,Manhattan,180.3431117,100-200m,Manhattan
venue:e2ff12be505adc2e691a40fc,333 E 75th St.,"(40.7702, -73.95525)",3/18/2022,683.0383562,293.9811679,838.0465753,354.8712822,0.22693926,0.527272615,40.7702,-73.95525,-73.9587326,40.77176285,Citarella Gourmet Market,Groceries,Groceries,Grocery Store,10021,10021,Manhattan,340.8938336,300-350m,Manhattan
venue:4701d27393ac0081bb3bc388,333 E 75th St.,"(40.7702, -73.95525)",3/18/2022,464.5479452,233.5044556,466.0958904,193.4575772,0.003332154,0.006629189,40.7702,-73.95525,-73.95727539,40.7707634,Thep Thai Restaurant,Restaurants,Dining,Thai Restaurant,10021,10021,Manhattan,181.7022995,100-200m,Manhattan
venue:9cfe548369f73f66b97f7539,333 E 75th St.,"(40.7702, -73.95525)",3/18/2022,370.0520548,182.1781975,379.0054795,169.3937314,0.024195041,0.049146521,40.7702,-73.95525,-73.95302582,40.76733398,Green Gourmet,Groceries,Groceries,Gourmet Shop,10021,10021,Manhattan,369.6551737,300-350m,Manhattan
venue:f57b8adf6cae2d2c2c53eec7,333 E 75th St.,"(40.7702, -73.95525)",3/18/2022,388.9424658,191.1236424,394.3534247,166.6060647,0.013911978,0.028311301,40.7702,-73.95525,-73.95767975,40.77011108,A la Turka,Restaurants,Dining,Restaurant,10021,10021,Manhattan,204.8524824,200-300m,Manhattan
venue:f71c5b608914d5c135006d51,333 E 75th St.,"(40.7702, -73.95525)",3/18/2022,223.5835616,130.1841331,261.6520548,131.6213017,0.17026517,0.292420376,40.7702,-73.95525,-73.95735168,40.77060699,Dunkin' Donuts,"Breakfast, Coffee, Bakeries & Dessert Shops",Dining,Donut Shop,10021,10021,Manhattan,182.6799635,100-200m,Manhattan
venue:7e6a7f94945243749e4cd3b6,333 E 75th St.,"(40.7702, -73.95525)",3/18/2022,217.4821918,128.4705372,253.7643836,138.8270501,0.166828334,0.28241644,40.7702,-73.95525,-73.95785522,40.76991272,Up Thai,Restaurants,Dining,Thai Restaurant,10021,10021,Manhattan,221.7040978,200-300m,Manhattan
venue:9727d07460e60085623dfaba,333 E 75th St.,"(40.7702, -73.95525)",3/18/2022,169.1479452,131.2062382,232.5287671,156.1457736,0.374706425,0.483062564,40.7702,-73.95525,-73.95559692,40.77217102,Uva,Restaurants,Dining,Italian Restaurant,10075,10021,Manhattan,221.1059393,200-300m,Manhattan
venue:65cc41e490668b071ee0b8b8,333 E 75th St.,"(40.7702, -73.95525)",3/18/2022,114.4164384,102.3090919,129.8328767,96.23955353,0.134739716,0.15068493,40.7702,-73.95525,-73.95516968,40.76938629,Numero 28 Upper East Side,Fast Food & QSR,Dining,Pizza Place,10021,10021,Manhattan,90.73289295,0-100m,Manhattan
venue:f886399e9e8f3d998ef1c2bb,333 E 75th St.,"(40.7702, -73.95525)",3/18/2022,109.3287671,95.82476778,177.6520548,131.782088,0.624934219,0.713002382,40.7702,-73.95525,-73.95552063,40.7722702,Doc Watson's,Bars & Pubs,Leisure,Pub,10075,10021,Manhattan,231.3211103,200-300m,Manhattan
venue:b1c932e1c3629d2941f6f0ee,333 E 75th St.,"(40.7702, -73.95525)",3/18/2022,163.939726,109.3732981,161.3835616,108.665485,-0.015592099,-0.023371009,40.7702,-73.95525,-73.9590683,40.76810455,Il Divo,Restaurants,Dining,Italian Restaurant,10021,10021,Manhattan,397.0964558,300-350m,Manhattan
venue:66446e5702dca4a0b925d788,333 E 75th St.,"(40.7702, -73.95525)",3/18/2022,22.39452055,65.21227361,107.7232877,81.87207007,3.810252019,1.308477107,40.7702,-73.95525,-73.95227051,40.76940536,Julien Boulangerie,"Breakfast, Coffee, Bakeries & Dessert Shops",Dining,Bakery,10021,10021,Manhattan,266.0134318,200-300m,Manhattan
venue:b8329f4685bfbfac6277d433,333 E 75th St.,"(40.7702, -73.95525)",3/18/2022,71.3890411,68.95839557,98.32328767,74.81379545,0.377288253,0.390586909,40.7702,-73.95525,-73.95505524,40.76859665,Delizia 73,Fast Food & QSR,Dining,Pizza Place,10021,10021,Manhattan,179.0372149,100-200m,Manhattan
venue:192dd9a38322f4c9e05e2633,333 E 75th St.,"(40.7702, -73.95525)",3/18/2022,111.6465753,94.62615,128.8794521,114.3997077,0.15435204,0.182115374,40.7702,-73.95525,-73.95283508,40.76755905,Tanoshi Sushi Sake Bar,Restaurants,Dining,Sushi Restaurant,10021,10021,Manhattan,357.204696,300-350m,Manhattan
venue:65cb6062c5928022470c45e6,333 E 75th St.,"(40.7702, -73.95525)",3/18/2022,88.51506849,92.55540614,98.87123288,92.58160861,0.116998886,0.111891513,40.7702,-73.95525,-73.95533752,40.76911926,In Vino Veritas,Groceries,Groceries,Wine Shop,10021,10021,Manhattan,120.3986048,100-200m,Manhattan
venue:280baee749e6deb07640756f,333 E 75th St.,"(40.7702, -73.95525)",3/18/2022,64.72054795,75.7645916,113.2191781,93.60521003,0.749354443,0.640122637,40.7702,-73.95525,-73.95563507,40.76867676,Finnegan's Wake,Bars & Pubs,Leisure,Bar,10021,10021,Manhattan,172.4528388,100-200m,Manhattan
venue:a627712b0ecbe1f2b575c8f2,333 E 75th St.,"(40.7702, -73.95525)",3/18/2022,80.29863014,75.12814052,79.88493151,75.29063043,-0.005152001,-0.005506574,40.7702,-73.95525,-73.95794678,40.76980972,Persepolis,Restaurants,Dining,Persian Restaurant,10021,10021,Manhattan,231.2105711,200-300m,Manhattan
venue:8c8b10839983cc89425e056a,333 E 75th St.,"(40.7702, -73.95525)",3/18/2022,88.23013699,88.07721183,100.5671233,85.33874977,0.139827351,0.140070128,40.7702,-73.95525,-73.95799255,40.77224731,Drybar,Beauty & Spa,Beauty & Spa,Salon / Barbershop,10021,10021,Manhattan,324.2889604,300-350m,Manhattan
venue:b156d026b8246c8c6ed5fc43,333 E 75th St.,"(40.7702, -73.95525)",3/18/2022,51.98356164,65.19248552,83.43013699,79.67636234,0.604933066,0.482365032,40.7702,-73.95525,-73.95417786,40.7697525,The Pony Bar,Bars & Pubs,Leisure,Bar,10021,10021,Manhattan,103.0912052,100-200m,Manhattan
venue:ab76b09a74015d52e08a61ee,333 E 75th St.,"(40.7702, -73.95525)",3/18/2022,79.64931507,74.89753279,69.11506849,67.49239206,-0.132257843,-0.14064878,40.7702,-73.95525,-73.95223999,40.76947784,Fresh Food Corner,Restaurants,Dining,Deli / Bodega,10021,10021,Manhattan,265.8949672,200-300m,Manhattan
venue:d8de981b0e9cff0b2d719a66,333 E 75th St.,"(40.7702, -73.95525)",3/18/2022,24.06575342,40.74735958,39.34794521,50.24529968,0.635018215,0.375047413,40.7702,-73.95525,-73.95541382,40.77237701,Lusardi's,Restaurants,Dining,Italian Restaurant,10075,10021,Manhattan,242.4652368,200-300m,Manhattan
venue:e895b2e5da21e882561f02e9,333 E 75th St.,"(40.7702, -73.95525)",3/18/2022,97.40547945,88.95569321,47.69589041,49.82257652,-0.51033668,-0.558812902,40.7702,-73.95525,-73.9522171,40.76931,SUBWAY,Fast Food & QSR,Dining,Sandwich Place,10021,10021,Manhattan,273.9102677,200-300m,Manhattan
venue:8cd5cfb3d07aa0b7ed171796,333 E 75th St.,"(40.7702, -73.95525)",3/18/2022,24.15068493,43.99889835,46.24109589,57.06774419,0.914690868,0.502067365,40.7702,-73.95525,-73.9562912,40.77116776,The Stumble Inn,Bars & Pubs,Leisure,Sports Bar,10021,10021,Manhattan,138.8085492,100-200m,Manhattan
venue:11f7d2185cc9e6f6af3a6b8d,333 E 75th St.,"(40.7702, -73.95525)",3/18/2022,18.44383562,36.71691898,52.23287671,59.6662698,1.831996435,0.920258073,40.7702,-73.95525,-73.95510101,40.76853561,Vanguard Wine Bar,Bars & Pubs,Leisure,Wine Bar,10021,10021,Manhattan,185.4965417,100-200m,Manhattan
venue:4b4add064fa5bdd2d70c5da0,333 E 75th St.,"(40.7702, -73.95525)",3/18/2022,28.90136986,41.80292754,38.68493151,47.07373125,0.338515499,0.234040107,40.7702,-73.95525,-73.95545197,40.77231979,Mighty Quinn's BBQ,Restaurants,Dining,BBQ Joint,10075,10021,Manhattan,236.3227146,200-300m,Manhattan
venue:648d729166f5130784425850,333 E 75th St.,"(40.7702, -73.95525)",3/18/2022,3.6,22.77346634,41.37260274,58.95657104,10.49238965,1.658623337,40.7702,-73.95525,-73.95555115,40.77222061,Keys & Heels,Bars & Pubs,Leisure,Cocktail Bar,10075,10021,Manhattan,226.1082529,200-300m,Manhattan
venue:7150268a02bfe2a9f3fa2ecc,333 E 75th St.,"(40.7702, -73.95525)",3/18/2022,7.61369863,20.23749998,30.99726027,45.71594683,3.071248651,1.155457031,40.7702,-73.95525,-73.95537567,40.76813126,Nino's,Restaurants,Dining,Italian Restaurant,10021,10021,Manhattan,230.2767093,200-300m,Manhattan
venue:93e895d2b804ff62eec29fae,333 E 75th St.,"(40.7702, -73.95525)",3/18/2022,30.09315068,53.62821836,51.99178082,70.74231553,0.727694829,0.408341556,40.7702,-73.95525,-73.95555878,40.77010727,Espresso Bar,Restaurants,Dining,Cafe,10075,10021,Manhattan,27.97269157,0-100m,Manhattan
venue:d3035061428e87b832d2f343,333 E 75th St.,"(40.7702, -73.95525)",3/18/2022,15.04931507,35.74678624,22.8630137,41.97949364,0.519206263,0.218584646,40.7702,-73.95525,-73.95728302,40.77069473,Leonard's Sea Food & Prime Meats,Groceries,Groceries,Butcher,10021,10021,Manhattan,179.8247425,100-200m,Manhattan
venue:b47d01c81270ae40b7749652,333 E 75th St.,"(40.7702, -73.95525)",3/18/2022,5.394520548,17.248283,18.97260274,32.20537316,2.517013713,0.787213556,40.7702,-73.95525,-73.9550705,40.76844025,Sushi Sasabune,Restaurants,Dining,Sushi Restaurant,10021,10021,Manhattan,196.2582791,100-200m,Manhattan
venue:dd65f3b75f44da464fa946d5,333 E 75th St.,"(40.7702, -73.95525)",3/18/2022,23.70684932,41.49201012,31.94246575,49.46676628,0.347393967,0.198486803,40.7702,-73.95525,-73.9588623,40.77169037,Bluemercury,Beauty & Spa,Beauty & Spa,Cosmetics Shop,10021,10021,Manhattan,346.407473,300-350m,Manhattan
complex:82d956dc6fe4db0310733fe3,225 W 49th St,"(40.76154, -73.98518)",2/17/2022,1697.435616,677.3316662,2258.134247,827.2605467,0.330321,0.827805133,40.76154,-73.98518,-73.98695374,40.76224518,Worldwide Plaza,Strip/Convenience,Shopping Centers,Strip/Convenience,10019,10019,Manhattan,168.7170154,100-200m,Manhattan
complex:652e79ea1176831b1492d4ef,225 W 49th St,"(40.76154, -73.98518)",2/17/2022,1717.405479,871.4018546,2288.430137,797.2161961,0.332492626,0.655294288,40.76154,-73.98518,-73.98467255,40.75967789,Renaissance New York Times Square Hotel,Hotels & Casinos,Hotels & Casinos,Hotel,10036,10019,Manhattan,211.4221783,200-300m,Manhattan
complex:bd04b48241930613a101c475,225 W 49th St,"(40.76154, -73.98518)",2/17/2022,1053.578082,531.5785507,1873.435616,677.7233417,0.778164949,1.542307403,40.76154,-73.98518,-73.98145294,40.76237869,Sheraton New York Times Square,Hotels & Casinos,Hotels & Casinos,Hotel,10019,10019,Manhattan,327.4615988,300-350m,Manhattan
complex:8dd2309bc2451fcbe0069320,225 W 49th St,"(40.76154, -73.98518)",2/17/2022,416.7863014,226.8584623,768.3123288,553.6474569,0.8434203,1.549538968,40.76154,-73.98518,-73.98509216,40.76062393,Crowne Plaza,Hotels & Casinos,Hotels & Casinos,Hotel,10019,10019,Manhattan,102.1306449,100-200m,Manhattan
complex:65d797612656772da14b21b2,225 W 49th St,"(40.76154, -73.98518)",2/17/2022,1269.909589,395.4297704,1219.032877,353.6842185,-0.040063256,-0.128661816,40.76154,-73.98518,-73.98695374,40.76224518,One Worldwide Plaza,Other,Buildings and Entertainment Centers,Building,10019,10019,Manhattan,168.7170154,100-200m,Manhattan
complex:ad78f43403e101ff016fd48c,225 W 49th St,"(40.76154, -73.98518)",2/17/2022,995.3561644,721.7129344,1611.120548,501.7278735,0.618637233,0.853198487,40.76154,-73.98518,-73.98629761,40.7596283,Hotel Edison,Hotels & Casinos,Hotels & Casinos,Hotel,10036,10019,Manhattan,232.4799952,200-300m,Manhattan
complex:eecc6fb5a5db98b3fe05face,225 W 49th St,"(40.76154, -73.98518)",2/17/2022,1555.969863,684.7615504,1450.054795,407.9531287,-0.068070128,-0.15467438,40.76154,-73.98518,-73.9881897,40.76021957,RIU Plaza Hotel New York,Hotels & Casinos,Hotels & Casinos,Resort,10036,10019,Manhattan,292.9396897,200-300m,Manhattan
complex:6473105265dea208a7f9f62c,225 W 49th St,"(40.76154, -73.98518)",2/17/2022,212.8219178,179.409344,610.3369863,349.4432839,1.867829557,2.215687654,40.76154,-73.98518,-73.98332214,40.76179123,Building at 1650 Broadway,Other,Buildings and Entertainment Centers,Building,10019,10019,Manhattan,158.9479282,100-200m,Manhattan
complex:6387a6952df10a002a7e1ce1,225 W 49th St,"(40.76154, -73.98518)",2/17/2022,97.07671233,118.8750597,257.7589041,173.4803151,1.655208422,1.351689683,40.76154,-73.98518,-73.98419952,40.76335907,August Wilson Theatre,Attractions,Leisure,Performing Arts Venue,10019,10019,Manhattan,218.4782867,200-300m,Manhattan
complex:5ec7c4127afe4d3461b30c29,225 W 49th St,"(40.76154, -73.98518)",2/17/2022,200.9287671,147.1158263,421.4,216.6399352,1.097260666,1.498623489,40.76154,-73.98518,-73.98462677,40.76111603,Brill Building,Other,Buildings and Entertainment Centers,Building,10019,10019,Manhattan,66.28392496,0-100m,Manhattan
venue:2de64f7e6174e4ed91ff67fc,225 W 49th St,"(40.76154, -73.98518)",2/17/2022,2379.715068,1014.390309,2603.824658,639.9428606,0.094174967,0.220930333,40.76154,-73.98518,-73.98813629,40.76017761,Hotel Riu Plaza New York Times Square,Hotels & Casinos,Hotels & Casinos,Hotel,10036,10019,Manhattan,291.4536517,200-300m,Manhattan
